22.98,91.52,32.07
26.39,116.48,83.64
24.69,106.67,18.23
21.19,117.33,85.95
3.28,105.33,46.67
11.01,119.13,90.85
21.57,107.47,88.89
12.63,90.1,94.27
22.42,87.19,68.36
3.1,108.22,73.98
20.72,115.14,14.78
10.3,110.85,54.75
4.9,113.41,56.4
21.05,85.62,18.74
11.09,118.54,56.82
22.46,112.76,99.03
14.17,100.88,8.83
23.89,85.11,93.77
21.94,87.85,43.68
29.53,113.7,37.58
18.43,100.17,93.73
3.82,91.58,73.23
7.98,100.49,2.7
25.59,112.32,81.07
6.81,104.8,93.35
12.7,98.3,85.92
9.43,115.56,22.08
20.7,107.44,51.07
19.62,119.39,77.22
20.8,95.87,94.39
11.01,103.05,94.17
29.79,92.87,90.79
4.64,97.86,64.45
25.97,91.29,51.97
21.47,103.14,37.89
10.68,103.31,84.61
18.3,104.43,13.01
21.17,86.8,19.16
12.48,90.11,44.08
8.89,115,92.58
21.18,89.04,46.81
27.93,107.06,85.86
5.62,109.96,60.33
13.93,102,30.34
5.15,101.35,7.55
14.4,102.5,57.7
16.86,107.35,59.51
28.11,91.25,42.25
23.28,97.32,91.52
6.11,96.71,30.23
17.83,108.48,42.26
10.4,85.91,12.77
14.66,92.85,25.2
18.37,93.54,56.38
5.27,88.5,68.8
8.52,88.69,25.18
4.47,114.67,87.71
13.05,104.92,96.47
15.89,103.39,29.33
29.99,96.36,14.83
9.04,105.14,74.24
16.23,85.25,81.65
13.68,89.45,37.52
27.24,88.06,37.45
6.35,93.7,65.09
28.68,117.68,17.61
12.33,102.51,6.92
15.29,117.54,46.49
14.82,115.62,58.94
24.19,96,84.2
7.5,99.91,27.42
28.34,104.78,2.02
21.64,118.77,71.55
4.94,112.66,20.23
28.92,118.38,78.46
4.3,102.31,12.86
29.76,118.4,9.61
24.36,105.26,96.54
25.09,100.64,86.42
24.67,102.36,86.15
15.65,102.23,70.06
16.5,118.75,32
16.44,116.28,59.25
29.81,89.35,11.97
10.12,104.45,9.62
15,92.4,65.4
22.49,113.21,31.42
26.57,118.94,10.27
9.86,87.9,18.68
17.67,85.03,1.69
28.57,93.15,5.37
23.84,103.18,92.98
6.23,89.83,50.53
8.13,91.54,50.41
23.55,99.4,94.07
9.64,105.75,17.47
11.33,118.9,89.77
20.69,90.08,43.73
23.59,101.82,75.84
28.81,86.39,17.97
15.04,109.47,52.78
26.08,88.33,45.69
6.86,95.78,75.02
19.28,117.69,8.52
4.63,97.63,36.11
29.72,117.27,68.57
3.84,119.93,4.99
19.08,93.44,1.3
7.98,109.73,99.96
22.91,107.8,9.16
28.12,100.84,52.13
3.36,111.3,67.48
4.13,109.34,30.78
5.12,85.98,22.92
5.88,91.88,33.05
6.67,109.47,98.32
10.96,85.07,75.7
6.31,117.6,6.69
13.75,108.17,91.29
8.18,109.62,29.85
26.46,101.04,90.03
4.69,90.67,21.32
14.83,104.16,37.36
28.34,106.29,56.75
6.23,85.66,49.58
14.51,111.85,17.04
25.59,85.38,76.32
28.31,93.33,26.71
13.3,101.38,72.14
22.81,105.45,15.05
18.8,97.46,87.43
11.93,106.31,0.93
3.27,92.06,44.62
25.26,112.66,98.82
10.71,89.97,57.45
23.93,90.82,0.63
11.14,112.14,52.3
22.8,93.51,21.06
18.16,99.55,56.95
5.46,99.54,12.57
20.03,104.98,18.19
20.99,114.1,73.98
3.61,104.33,16
6.28,107.19,98.06
11.74,118.51,3.78
4.13,97.33,49.97
10.79,91.62,92.85
20.4,109.62,9.16
28.35,95.23,38.13
9.29,93.12,64.25
7.14,113.37,83.2
12.79,106.77,59.05
16.59,117.23,31.84
9.8,117.89,62.8
8.48,94.3,16.55
16.18,98.63,77.01
4.33,105.05,46.23
20.31,115.72,23.98
28.42,116.09,9.71
19.47,85.9,34.41
28.54,85.06,82.66
22.85,89.7,1.57
8.57,93.68,55.24
17.2,96.97,87.35
9.45,114.84,75.82
16.08,94.47,47.01
21.09,96.9,37.09
16.64,102.78,77.43
3.43,96.23,10.27
8.81,107.84,70.27
8.66,110.23,68.34
10.68,119.55,49.79
15.46,112.01,88.64
26.25,111.44,17.49
16.53,109.9,30.54
20.12,99.96,86.31
5.75,91.69,61.03
29.15,112.21,80.63
19.91,96.59,86.98
13.88,111.84,1.77
18.59,91.32,48.95
19.13,116.75,36.88
17.76,86.28,48.43
14.72,87.82,46.02
22.1,116.15,96.31
23.89,115.57,93.49
27.43,88.95,4.13
21.16,117.04,43.25
23.48,89.25,29.05
20.4,109.82,15.87
3.21,108.14,37.21
20.18,100.2,29.25
6.83,110.67,39.64
21.84,88.77,5.14
23.53,88.89,48.08
3.77,93.25,57.71
28.96,119.08,3.51
11.34,90.65,23.12
15.41,105.3,84.08
28.84,106.16,56.22
27.06,103.38,72.68
5.76,89.33,89.2
9.45,100.12,52.31
29.15,86.54,16.11
3.87,90.02,92.35
18.6,94.89,39.84
3.07,100.06,23.19
18.38,103.31,67.58
18.28,102.17,57.62
25.22,116.86,21.44
25.11,110.6,94.99
26.22,116.19,30.34
21.57,117.37,89.7
10.18,92.76,47.15
21.17,99.23,96.5
12.4,88.82,13.63
3.35,109.66,36.18
3.24,114.87,55.14
29.69,115.5,83.89
19.68,110.18,46.36
18.13,114.77,54.79
16.06,113.83,26.07
6.84,115.04,21.12
21.53,92.64,8.44
18.4,102.55,78.43
14.12,95.18,7.84
25.47,113.08,48.98
19.72,100.69,49.32
14.72,119.53,82.45
5.08,94.15,53.77
3.21,115.27,54.68
3.43,100.13,81.68
19.23,109.96,69.62
28.78,111.95,71.95
22.84,106.88,60.39
26.07,118.43,10.74
18.35,118.23,52.27
25.67,116.34,41.66
19.94,102.67,47.39
4.58,107.45,76.61
8.97,109.17,85.61
13.71,117.27,84.4
8.11,96.8,81.5
4.87,88.16,45.48
6.73,98.7,4.75
25.36,104.76,53.7
4.46,97.42,32.62
6.2,111,22.11
7,119.66,48.72
9.35,101.64,58.19
19.83,104.44,16.67
11.22,86.95,38.14
17.13,102.31,27.98
23.4,114.89,44.57
21.08,117.73,34.64
8,103.55,82.98
28.41,112.33,38.74
21.77,90.51,30.4
11.89,106.48,29.44
8.33,85.68,80.8
15.02,110.6,61.9
16.89,99.93,20.1
10.47,114.2,62.81
24.06,101.83,7.9
24.64,109.92,44.83
4.49,107.06,27.8
9.68,93.05,10.67
14.97,89.03,86.92
13.23,85.2,47.08
7.48,117.33,21.72
5.67,92.62,78.56
12.27,109.18,80.66
16.6,90.61,84.07
11.31,102.44,30.28
14.74,107.38,16.38
4.74,117.22,81.42
10.49,93.7,55.03
26.78,93.17,76.31
29.77,98.52,77.11
26.49,94.38,20.5
6.68,89.06,84.13
15.72,104.13,61.18
20.65,117.69,7.42
25.88,113.73,56.77
29.71,108.31,66.5
21.44,112.35,50.1
13.4,117.08,83.26
23.58,94.66,75.37
25.01,112.47,51.89
27.93,110.14,71.82
4.78,119.72,56.77
11.27,105.53,24.85
6.63,95.36,60.72
27.54,104.6,71.24
10.25,113.15,1.52
17.04,118.37,40.95
8.59,93.01,83.44
6.55,112.18,58.17
18.15,88.67,70.19
28.89,118.16,7.79
24.52,96.85,72.53
18.55,108.83,21.89
10.57,86.63,56.43
29.92,98.38,45.36
11.73,88.41,29.73
10.36,91.35,7.59
12.88,110.89,14.78
25.06,89.78,1.87
27.24,86.44,54.29
10.41,105.36,26.89
24.83,97.09,77.27
8.1,92.36,38.69
25.64,106.87,52.02
15.24,100.54,40.65
8.66,90.7,66.08
29.98,105.92,18.21
14.18,114.76,74.89
28.9,108.16,34.82
4.92,99.14,54.71
11.7,86.77,35.98
21.15,102.94,15.31
22.3,109.08,25.18
11.45,93.1,52.16
21.86,113.53,99.83
10.04,108.87,67.19
29.29,102.3,59.87
19.64,103.74,35.62
26.07,104.68,91.92
16.1,119.15,2.51
11.78,101.92,26.39
3.54,114.86,8.36
5.43,117.83,55.43
10.43,94.41,44.94
29.32,110.85,54.16
18.56,103.1,62.36
12.47,110.18,48.98
8.46,109.62,3.47
8.47,96.76,57.58
15.36,101.93,74.7
11.05,86,68.49
10.79,85.51,26.97
26.25,86.25,30.3
21.95,86.33,49.51
9.36,87.53,21.8
24.46,111.55,53.72
16.23,91.31,92.43
16.32,112.18,40.2
27.86,113.52,13.95
6.46,103.99,16.54
7.87,93.35,63.8
16.96,91.41,85.39
6.13,87.05,92.31
16.48,89.41,95.9
9.84,113.82,16.81
24.88,93.89,65.28
29.4,90.9,0.94
29.98,118.07,9.72
4.34,94.96,30.21
18.66,95.19,66.16
6.34,104.84,32.39
11.04,97.1,92.64
16.16,96.22,62.69
8.51,106.34,91.2
23.22,110.02,69.17
3.77,85.11,81.67
14.59,87.56,17.1
27.61,104.44,96.87
17.65,114.82,97.59
24.53,108.8,61.1
13.46,106.56,0.94
17.56,103.88,62.89
16.81,88.96,7.52
21.05,110.75,15.09
29.64,107.51,13.62
17.83,111,78.43
8.26,88.63,90.97
6.92,100.75,11.59
10.85,118.35,44.72
23.13,104.71,83.48
7.84,95.37,28.57
19.51,95.13,22.27
21.11,91.19,20.06
28.79,103.41,56.33
21.59,111.27,5.91
24.7,110.57,76.19
3.76,106.91,46.87
6,112.19,3.01
11.8,95.95,87.56
8.38,98.28,55.03
13.21,91.1,92.04
25.1,86.91,25.06
17.15,116.56,97.45
18.98,109.16,47.67
11.27,95.36,44.64
4.79,107.92,17
23.68,91.54,15.05
13.46,111.5,86.97
27.3,107.46,82.23
12.15,106.95,31.55
9.14,107.46,69.5
24.47,87.63,6.39
7.22,118.67,79.56
11.1,85.87,29.34
21.8,101.98,22.69
13.76,105.69,89.14
4.24,114.41,49.82
18.76,111.99,54.94
13.58,106.54,61.68
4.32,101.97,71.34
25.01,104.03,49.36
13.22,115.73,25.1
7.28,88.84,84.46
27.28,116.79,22.11
13.75,88.12,57.03
15.54,95.46,93.79
14.15,111.9,51.96
3.88,89.93,30.37
26.28,114.88,85.32
7.12,112.15,0.22
22.25,89.79,36.93
11.3,118.94,62.39
17.98,98.87,54.32
6.96,119.71,45.69
9.38,98.95,14.27
5.83,98.94,59.72
28.14,96.88,28.1
16.86,105.93,15.61
11.07,119.6,40.03
6.18,85.03,58.3
5.24,100.01,91.45
4.72,110.83,50.62
28.5,100.4,1.71
23.35,102.57,96.97
14.35,93.74,21.92
27.84,114.62,81.42
3.2,116.97,0.98
19.94,108.82,5.24
9.56,119.07,96.34
13.99,113.75,89.5
7.38,94.75,83.61
13,86.5,95.31
6.15,112.53,54.65
10.86,89.98,67.09
16.3,93.1,73.67
15.31,86.25,25.07
24.83,110.42,51.17
27.47,109.48,5.07
19.19,86.71,27.72
20.4,98.57,79.46
8.58,104.95,15.5
15.62,110.55,9.91
7.92,102.62,1.31
12.97,99.81,99.61
22.68,99.74,31.51
13.79,108.79,72.47
21.64,85.69,85.13
20.14,118.71,55.21
5.06,112.18,24.57
3.39,113.16,83.81
21.09,93.45,94.02
12.62,103.38,99.67
20.04,95.65,57.6
27.95,115.31,26.63
24.58,96.06,49.88
19.07,116.71,21.2
27.36,94.91,91.78
8.87,93.24,49.94
6.03,94.08,89.3
27.83,112.43,87.62
13.75,117.99,5.6
24.27,103.64,2.34
16.84,86.54,64.72
14.9,103.54,51.36
3.88,95.75,79.75
5.38,86.21,34.5
3.64,86.13,7.19
28.24,113.14,66.95
8.17,96.15,41.01
6.36,89.95,44.23
25.09,114.23,25.22
8.85,114.72,3.56
15.36,91.42,15.55
6.25,91.47,15.97
4.8,119.84,42.61
4.83,95.12,98.97
3.14,114.96,59.3
5.46,119.14,95.49
18.19,101.27,78.88
25.45,114.72,63.33
29.85,107.04,85.25
4.58,91.12,39.99
22.32,85.12,24.74
7.08,108.23,28.1
27.91,106.91,23.08
22.92,106.47,70.22
23.78,96.05,42.09
24.83,106.13,78.08
8.68,119.12,6.88
29.54,110.49,3.38
28.68,100.47,82.79
4.56,112.2,99.93
24.03,89.64,14.88
16.59,89.37,36.68
4.69,112.65,47.95
9.61,92.11,24.22
7.56,110.06,15.46
9.98,109.71,9.7
12.36,117.9,82.28
26.23,118.72,63.42
13.33,107.54,2.2
18.3,92.04,88.98
28.67,108.29,54.83
16.41,106.65,45.85
21.93,94.1,19.12
12.11,118.42,32.74
28.39,97,3.12
9.44,100.92,80.65
13.49,92.62,74.55
29.81,107.07,70.93
4.17,115.55,22.26
20.94,101.37,66.49
17.73,116.14,27.22
19.21,109.35,97.65
4.29,106.46,69.6
14.27,111.47,71.26
14.45,94.44,93.28
9.79,109.86,84.91
19.52,100.05,26.2
23.69,99.82,10.22
22.34,93.25,48.81
20.54,115.77,92.55
6.23,107.51,79.36
6.19,119.9,22.94
27.4,86.04,87.71
28.06,113.94,34.72
15.6,85.34,76.13
25.44,111.93,39.12
26.27,110.77,74.07
9.13,91.37,44.48
20.62,100.1,30.63
24.75,90.73,37.69
27.74,107.22,18.85
19.12,89.92,42.19
13.43,92.44,60.86
19.7,108.46,47.82
28.07,90.48,58.63
6.72,92.6,18.46
9.26,119.3,65.05
13.64,102.6,78.73
22.14,91.69,95.07
4.74,104.71,28.01
9.05,89.88,77.87
22.12,101.22,33.25
4.63,88.1,82.96
7.78,99.35,29.5
29.06,109.67,91.1
16.99,119.54,74.94
20.95,106.23,38.34
25.18,85.16,96.27
22.15,95.45,41.66
26,110.06,9.45
22.77,94.83,90.88
15.63,110.69,67.47
14.36,89.81,4.58
8.39,92.5,58.25
4.22,92.53,72.15
5.71,119.93,17.15
23.16,105.59,43.63
7.37,107.92,59.39
29.69,111.82,62.01
18.31,95.37,73.01
28.58,102.59,39.56
29.65,109.81,69.29
18.29,104.39,48.49
26.76,107.14,28.35
13.11,119.91,22.84
11.86,92.1,85.45
24.43,88.29,81.87
24.1,115.8,30.59
16.69,90.59,17.65
13.59,92.57,82.01
12.47,87.8,92.11
10.42,111.56,58.62
12.33,109.93,37.89
10.94,85.83,69.91
18.79,97.97,60.26
29.16,102.54,79.67
15.05,115.26,52.11
7.19,104.7,88.17
6.24,113.38,37.37
23.86,102.21,83.07
23.24,111.68,57.65
6.93,88.98,7.42
25.65,93.62,78.92
20.18,86.73,69.09
13.25,93.06,81.42
10.56,97.26,94.42
17.48,107.05,6.21
22.97,118.57,3.15
7.35,93.8,1.56
3.31,117.93,22.05
20.81,102.73,83.81
14.46,117.6,91.1
9.86,85.16,82.15
7.56,101.33,96.01
12.92,95.52,73.15
11.18,110.06,83.88
7.58,90.17,0.09
27.36,119.37,49.5
25.93,92.39,6.27
17.26,112.64,82.96
7.95,113.74,68.18
29.5,106.88,32.26
4.79,109.96,18.49
6.37,113.02,67.94
23.74,86.15,15.84
17.68,115.11,58.31
16.64,101.63,93.35
27.07,90.69,70.7
12.31,98.78,30.43
28.97,98.86,28.96
23.75,97.76,98.76
24.46,99.97,57.27
10.12,119.06,59.51
9.38,87.94,9.49
6.77,114.47,37.21
15.25,112.89,92.14
22.05,101.19,17.07
20.39,96.54,92.6
18.09,108.51,92.69
7.25,114.94,24.37
15.51,103.12,15.24
4,113.79,54.81
8.43,110.01,91.81
22.81,98.64,50.33
24.55,115.05,1.95
26.56,111.68,43.82
10.17,115.91,51.78
28.1,106.91,49.13
4.69,104.56,85.26
21.53,103.64,52.21
27,99.92,14.97
22.13,111.75,3.58
13.16,90.12,19.81
10.87,90.39,65.04
23.9,116.86,22.33
11.63,101.28,29.33
6.38,94.81,77.44
10.68,111.38,54.05
8.6,108.52,33.4
7.89,91.85,18.78
26.5,113.92,77.46
13.78,112.46,67.39
10.21,90.49,85.65
23.09,116.63,92.11
28.95,109.78,9.7
3.4,117.1,18.27
29.54,94.8,83.57
20.68,118.23,17.88
4.42,88.84,42.92
20.47,91.95,21.06
12.51,107.55,80.27
10.89,99.39,35.09
27.08,107.55,64.98
11.8,102.86,22.62
20.24,111.87,36.62
24.26,116.88,94.45
22.92,94.99,59.5
19.37,115.51,6.16
10.92,96.16,63.7
24.84,97.46,84.76
28.1,104.14,77.17
5.04,117.68,90.39
7.63,118.14,34.89
17.44,89.25,72.44
3.13,114.96,69.2
27.37,91.77,78.55
9.68,117.09,62.73
5.56,113.9,93.62
25.74,99.18,70.39
5.69,89.46,53.43
13.54,119.6,95.97
28.85,110.99,24.95
27.78,109.51,68.81
26.25,103.63,67.7
11.55,92.35,9.8
6.27,112.6,85.38
26.09,86.22,17.92
16.91,85.29,49.96
14.17,88.87,89.65
26.13,101.16,55.2
18.2,100.58,70.6
9.89,112.98,68.85
26.98,118.16,75.38
8.52,117.72,70.68
14.23,89.08,74.73
9.22,89.26,77.38
18.39,92.99,16.02
8.83,112.38,38.76
29.37,92.78,94.94
3.57,113.75,84.13
13.31,106.8,11.11
15.93,86.32,9.53
25.45,104.79,10.22
18.45,86.91,65.55
27.91,101.99,40.87
17.6,94.99,4.33
7.71,96.3,80.22
19.43,114.61,66.22
6.19,105.48,16.5
17.2,105.87,18.95
23.12,103.59,91.77
26,90.41,97.22
6.39,103.1,32.41
27.46,115.45,21.14
23.44,110.38,5.95
8.24,86.77,45.57
4.64,87.98,70.95
6.59,119.46,89.83
11.57,114.51,42.5
17.77,115.06,70.34
23.25,92.35,15.1
26.95,96.51,3.87
19.36,118.57,26.57
11.66,99.39,34.83
3.02,117.68,58.79
11.2,100.26,91.79
24.74,92.5,77.69
9.62,100.44,80.09
14.36,104.49,95.62
13.76,98.58,42.76
14.2,100.45,85.69
14.5,108.45,25.36
24.85,91.22,2.3
6.64,86.51,92.77
3.15,113.24,64.9
16.65,90.74,22.21
20.36,93.5,15.37
13.61,91.82,0.31
17.32,114.45,54.56
13.52,89.53,31.58
9.91,103.02,46.91
6.58,92.48,26.79
22.62,97.39,98.09
19.07,95.95,47.24
15.19,113,1.14
18.75,89.99,65.7
14.96,113.56,5.85
9.65,106.38,35.77
12.76,101.6,41.76
9.77,111.21,47.84
19.61,109.63,65.7
22.45,101.94,54.1
7.48,85.15,64.43
4.61,110.15,79.55
21.82,93.63,58.27
8.05,112.14,69.24
13.99,98.31,36.24
17,109.77,14.14
16.23,101.1,8.05
17.69,114.78,36.58
13.33,86.82,21.41
25.71,97.73,68.25
29.03,111.44,31.9
14.87,99.61,55.34
15.14,109.36,52.16
23.02,91.47,80.11
5.22,89.39,29.21
16.65,108.32,42.16
12.35,100.16,69.16
22.46,91.79,84.13
17.84,99.48,77.91
7.64,116.08,12.45
3.96,88.92,90.99
7.58,118.05,53.03
14.54,101.94,94.79
21.69,106.68,60.5
6.37,117.29,29.55
8.45,115.68,87.08
22.67,89.07,25.92
9.4,88.75,70.34
11,85.27,15.65
7.55,96.96,35.58
12.75,104.3,98.68
28.73,91.82,57.85
13.09,106.46,8.19
6.47,98.32,12.85
25.01,91.28,4.32
3.43,101.34,76.44
16.77,112.15,2.5
20.13,85.36,29.66
11.44,102.72,42.61
17.83,92.88,35.14
6.76,106.76,94.61
22.77,104.56,29.18
9.77,96.79,26.91
5.1,110.82,60.35
3.24,107.95,37.61
16.77,102.13,94.33
3.78,110.15,66.04
29.79,113.29,71.96
3.98,95.38,28.58
17.53,108.03,25.79
28.38,119.9,3.08
5.67,87.69,82.83
23.58,98,8.5
8.2,114.71,2.84
10.27,117.66,0.49
24.95,91.16,63.28
11.87,105.09,26.53
8.8,105.76,53.76
18.7,106.35,22.08
21.9,92.85,2.57
10.34,108.71,2.52
6.88,94.72,69.57
13.96,112.11,66.01
3.24,86.79,81.42
21.38,113.14,27.8
15.78,94.43,69.29
24.13,85.6,79.5
16.33,85.17,77.71
22.6,111.97,51.51
4.63,95.61,9.25
14.27,117.99,49.49
15.29,96.14,34.33
16.43,113.54,56.65
29.03,90.76,32.41
11.5,93.2,55.51
21.43,106.5,96.55
24.31,112.88,43.18
14.15,110.46,65.97
20.45,105.66,3.56
13.32,104.15,86.45
5.11,100.51,98.56
21.18,94.66,0.98
7.57,119.19,53.77
25.32,110.18,41.94
13.46,89.69,14.42
7.03,111.72,48.89
18.16,85.42,69.55
10.4,87.62,30.34
3.57,106.49,75.51
18.21,93.2,57.66
10.57,112.02,38.28
4.7,107.59,82.35
24.67,102.17,65.02
7.75,93.2,15.76
14.84,90.55,73.51
5.4,95.65,77.67
17.99,114.91,41.66
14.17,114.39,91.96
24.74,117.54,29.26
3.06,97.21,8.34
20.29,114.83,33.82
11.31,87.2,7.21
11.23,114.45,5.88
9.25,90.56,75.63
19.72,116.05,20.24
26.59,114.75,52.46
13.44,86.31,38.32
16.22,108.31,40.15
14.48,98.19,54.94
23.67,90.89,75.95
7.67,108.65,54.84
4.22,100.51,3.11
19.76,114.23,1.86
28.11,112.07,16.85
25.57,92.25,82.53
11.44,111.79,65.61
14.21,110.18,68.4
13.15,110.47,15.56
21.12,116.02,85.39
19.57,109.73,52.69
16.75,117.05,67.46
11.67,105.41,0.77
3.24,103.83,26.61
25.67,113.29,99
17.43,89.25,96.27
15.82,94.44,97.09
23.16,87.52,53.41
12.17,115.69,60.98
9.31,95.83,97.2
18.23,114.48,63.66
13.61,107.22,86.92
23.59,100.74,16.11
24.34,117.38,63.1
17.22,88.29,41.82
13.96,109.82,59.84
9.53,96.8,4.52
23.28,97.08,69.67
11.73,91.63,46.78
27.4,102,87.27
5.57,114.08,53.22
16.78,104.75,17.41
14.04,87.06,74.15
19.26,97.17,32.89
20.98,100.91,40.18
14.84,112.17,75.03
9.69,91.09,52.63
23.35,116.32,55.33
20.3,110.94,40.53
13.61,85.75,23.74
8.47,96.9,57.51
6.56,97.17,11.92
12.9,110.5,28.05
28.79,89.43,90.53
25.02,104.78,73.41
11.89,110.28,41.76
8.65,89.13,22.14
9.81,98.47,35.12
29.69,116.29,72.94
11.38,95.51,0.06
20.06,110.24,85.62
28.66,90.03,0.48
26.66,104.81,20.41
9.67,119.17,88.86
12.1,118.6,76.53
18.11,102.19,95.24
16.83,106.98,18.39
11.76,96.66,27.98
19.69,94,95.27
13.3,87.94,2.8
20.91,116.91,7.16
25.05,103.3,32.04
19.49,97.67,54.32
26.46,88.82,6.78
16.15,88.55,21.64
21.29,114.11,16.91
3.84,93.15,85.24
15.87,113.97,94.16
4.05,96.68,92.02
14.28,95.86,56.39
18.79,99.06,31.45
5.61,116.03,20.79
24.04,88.11,28.21
17.14,109.28,54.3
22.29,107.62,28.21
4.28,113.94,55.03
29.08,111.8,54.88
13.61,92.6,35.01
21.29,101.45,93.84
13.74,109.72,78.42
10.13,117.76,61.53
29.95,115.01,6.05
25.44,99.63,18.29
26.23,89.4,23.41
22.05,110.77,90.46
29.58,97.69,84.31
4.76,90.78,17.92
27.35,113.7,0.14
7.73,117.61,5.99
28.05,119.09,28.3
26.39,106.53,38.73
13.46,115.16,80.65
12.6,118.9,72.5
14.91,97.98,72.71
24.48,90.4,30.33
7.78,90.1,70.45
20.69,102.8,35.84
29.12,100.59,65.57
17.7,87.8,2.05
19.36,95.07,34.74
7.51,87.6,19.29
22.17,98.86,58.35
17.12,86.28,27.7
20.14,119.66,94.06
28.87,112.36,44.94
7.16,98.42,3.52
16.43,88.36,48.6
29.67,93.75,94.29
7.8,114.95,22.09
15.34,91.98,46.34
27.94,106.3,15.07
8.43,119.99,54
9.77,118.33,5.02
25.07,98.83,23.89
16.47,95.88,99.04
25.61,115.96,30.68
26.03,113.14,49.66
29.98,91.04,80.77
21.56,99.85,42.63
29.81,115.52,41.11
22.65,110.87,30.8
7.99,94.85,94.05
4.83,112.53,80.24
23.26,114.07,50.53
23.72,114.61,26.37
16.24,116.69,19.08
10.8,116.73,65.77
18.17,88.44,37.38
18.27,111.36,26.06
15.97,93.92,72.61
12.08,114.42,98.99
24.29,92.02,97.11
14.93,104.67,50.81
29.2,100.99,4.78
11.17,101.72,25.38
6.07,108.15,33.59
6.99,119.43,64.46
7.36,85.66,18.6
17.41,93.76,84
12.95,109.47,82.68
26.44,100.31,39.65
26.38,97.18,99.27
12.68,118.21,25.85
27.65,89.7,24.81
17.84,101.95,11.44
27.13,101.79,96.99
23.85,99.87,22.55
18.16,118.57,17.75
17.73,92.54,9.09
20.6,95.5,9
17.7,115.15,24.86
5.94,101.44,16.71
9.06,99.84,66.12
25.95,117.74,53.15
13.37,107.29,79.54
6.87,118.7,7.36
15.19,93.2,17.37
22.6,110.88,58.94
10.81,110.28,91.75
7.62,96.61,60.41
26.66,98.81,32.12
25.05,113.95,54.13
14.66,111.54,82.17
14.79,85.61,61.47
13.2,110.8,93.55
11.49,115.97,83.18
6.71,91.26,34.5
14.55,93.3,5.69
9.62,113.83,35.09
3.36,106.95,16.96
27.58,93.48,80.88
26.44,111.91,45.64
26.64,86.25,26.58
28.74,100.34,65.82
19.83,97.02,0.79
14.68,98.9,84.01
29.98,114.7,41.18
16.88,86.06,17.52
27.82,103.59,79.43
25.02,90.34,37.92
22.58,108.56,42.35
20.28,107.11,80.71
13.36,101.44,34.97
16.14,96.38,44.25
9.1,89.01,61.99
10.3,108.37,76.18
21.15,119.02,11.65
26.2,109.24,62.39
27.17,106.01,53.22
5.42,104.69,18.92
9.6,109.24,42.35
25.33,90.38,72.23
25.75,87.08,72.88
8.54,97.68,13.42
23.32,85.79,78.99
28.4,96.88,29.19
22.45,97.6,63.68
29.36,95.24,49.02
9.53,108.86,70.05
9.71,111.29,16.46
3.29,112.11,45.57
24.05,90.35,76.31
12.72,92.7,1.04
9.4,96.87,75.1
12.23,105.23,14.55
18.8,96.14,16.42
25.4,107.15,24.07
22.2,104.5,8.16
14.73,85.43,75.19
12.86,98.45,50.02
18.53,91.57,28.02
21.33,111.22,54.63
6.49,114.91,50.38
6.04,93.58,71.13
25.02,118.92,96.98
7.93,90.72,31.3
24.64,88.66,78.92
16.41,102.56,12.23
6.65,117.85,0.96
24.25,99.13,72.74
27.7,90.58,19.16
18.05,88.12,76.91
7.07,86.94,52.83
24.65,90.11,84.48
3.71,92.7,68.34
26.55,98.5,31.97
20.88,119.75,85.72
6,118.26,80.43
27.6,101.31,15.88
28.64,93.81,87.96
24.43,91.43,55.79
8.06,111.84,50.48
22.48,112.52,3.92
11.84,95.25,84.43
26.22,104.61,97.67
18.2,101.4,68.32
20.18,92.44,80.37
8.39,97.11,42.68
4.25,95.39,28.63
14.1,108.92,49.48
6.5,119.81,82.39
21.71,103.77,25.88
23.55,105.42,44.2
10.95,98.33,27.88
22.51,110.1,30.85
26.61,112.94,27.86
8.5,111.61,9.12
15.32,115.5,26.06
4.27,105.27,0.23
13.73,112.72,61.91
19.97,87.29,63.69
10.14,90.96,84.03
28.99,116.27,98.11
3.77,94.3,13.99
7.23,111.46,91.26
14.26,114.81,84.65
22.57,88.84,37.25
13.93,99.62,16.74
8.88,114.91,13.49
20.56,105.64,63.69
22.71,116.95,78.54
23.66,91.11,16.96
10.1,96.32,71.95
24.42,95.86,55.27
4.08,96.79,27.46
10.92,114.4,23.02
4.04,107.53,40.41
12.98,98.89,54.01
11.89,112.26,45.36
4.03,89.2,15.91
26.65,85.65,82.64
28.07,93.83,13.44
17.6,86.09,57.27
25.14,94.08,79.51
17.15,93.04,12.18
27.12,94.31,0.21
23.08,118.09,74.97
22.54,111.66,40.05
17.45,86.68,11.49
5.72,109.69,10.6
23.48,114.2,32.59
9.08,107.29,17.63
22.63,106.61,79.86
20.3,109.52,80.22
20.06,112.62,75.05
15.55,85.38,64.45
14.71,111.99,75.7
4.31,106.09,73.55
19.02,118.25,49.06
10.11,98,53.58
27.82,85.82,30.95
11.32,102.11,80.83
26.5,109.97,68.8
24.96,114.34,62.96
20.24,111.16,33.41
20.28,110.07,25.33
13.89,86.44,88.09
21.02,85.79,72.93
20.41,97.08,95.54
4.35,91.55,65.1
28.86,113.46,59.18
27.31,119.62,59.81
17.01,91.69,69.61
9.45,86.52,82.79
24.65,97.58,30.75
23.79,87.82,39.69
27.3,92.82,95.53
28.32,112.17,82.45
24.9,110.33,1.84
